region_id,region_type,region,County Name,State,Metro Area
2939,county,"Huntington County;IN;Huntington, IN",Huntington County,IN,"Huntington, IN"
2610,county,"Alexander County;NC;Hickory-Lenoir-Morganton, NC",Alexander County,NC,"Hickory-Lenoir-Morganton, NC"
1846,county,"Laclede County;MO;Lebanon, MO",Laclede County,MO,"Lebanon, MO"
2690,county,"Effingham County;IL;Effingham, IL",Effingham County,IL,"Effingham, IL"
1021,county,"Fulton County;IL;Peoria, IL",Fulton County,IL,"Peoria, IL"
171,county,"Hale County;TX;Plainview, TX",Hale County,TX,"Plainview, TX"
2492,county,Randolph County;IL;nan,Randolph County,IL,
111,county,"Cass County;MN;Brainerd, MN",Cass County,MN,"Brainerd, MN"
1410,county,"Sumter County;GA;Americus, GA",Sumter County,GA,"Americus, GA"
1601,county,Carroll County;VA;nan,Carroll County,VA,
3263,county,"Winchester City;VA;Winchester, VA-WV",Winchester City,VA,"Winchester, VA-WV"
2603,county,"Woodford County;KY;Lexington-Fayette, KY",Woodford County,KY,"Lexington-Fayette, KY"
1599,county,"Carroll County;OH;Canton-Massillon, OH",Carroll County,OH,"Canton-Massillon, OH"
785,county,"Wasco County;OR;The Dalles, OR",Wasco County,OR,"The Dalles, OR"
2660,county,"Churchill County;NV;Fallon, NV",Churchill County,NV,"Fallon, NV"
190,county,"Iowa County;WI;Madison, WI",Iowa County,WI,"Madison, WI"
1179,county,"Martin County;MN;Fairmont, MN",Martin County,MN,"Fairmont, MN"
2032,county,"Spencer County;KY;Louisville/Jefferson County, KY-IN",Spencer County,KY,"Louisville/Jefferson County, KY-IN"
2438,county,Mitchell County;NC;nan,Mitchell County,NC,
1003,county,"Elmore County;AL;Montgomery, AL",Elmore County,AL,"Montgomery, AL"
3187,county,"Saint Landry Parish;LA;Opelousas, LA",Saint Landry Parish,LA,"Opelousas, LA"
1109,county,"Iberia Parish;LA;Lafayette, LA",Iberia Parish,LA,"Lafayette, LA"
1540,county,"Belmont County;OH;Wheeling, WV-OH",Belmont County,OH,"Wheeling, WV-OH"
834,county,Apache County;AZ;nan,Apache County,AZ,
2124,county,"Anderson County;TX;Palestine, TX",Anderson County,TX,"Palestine, TX"
3075,county,"Washington County;VA;Kingsport-Bristol, TN-VA",Washington County,VA,"Kingsport-Bristol, TN-VA"
1797,county,"Jackson County;IL;Carbondale-Marion, IL",Jackson County,IL,"Carbondale-Marion, IL"
312,county,"Rusk County;TX;Longview, TX",Rusk County,TX,"Longview, TX"
3188,county,"Saint Martin Parish;LA;Lafayette, LA",Saint Martin Parish,LA,"Lafayette, LA"
543,county,"Grant County;WI;Platteville, WI",Grant County,WI,"Platteville, WI"
1942,county,"Navarro County;TX;Corsicana, TX",Navarro County,TX,"Corsicana, TX"
2194,county,"Cherokee County;TX;Jacksonville, TX",Cherokee County,TX,"Jacksonville, TX"
1192,county,"Medina County;TX;San Antonio-New Braunfels, TX",Medina County,TX,"San Antonio-New Braunfels, TX"
590,county,"Lamar County;TX;Paris, TX",Lamar County,TX,"Paris, TX"
1497,county,"Wilson County;TX;San Antonio-New Braunfels, TX",Wilson County,TX,"San Antonio-New Braunfels, TX"
1227,county,Monroe County;WI;nan,Monroe County,WI,
1614,county,"Chilton County;AL;Birmingham-Hoover, AL",Chilton County,AL,"Birmingham-Hoover, AL"
336,county,Wood County;TX;nan,Wood County,TX,
2752,county,Jefferson County;PA;nan,Jefferson County,PA,
2938,county,"Huntingdon County;PA;Huntingdon, PA",Huntingdon County,PA,"Huntingdon, PA"
1836,county,"Kendall County;TX;San Antonio-New Braunfels, TX",Kendall County,TX,"San Antonio-New Braunfels, TX"
455,county,"Cooke County;TX;Gainesville, TX",Cooke County,TX,"Gainesville, TX"
1185,county,"McKean County;PA;Bradford, PA",McKean County,PA,"Bradford, PA"
278,county,"Pike County;MS;McComb, MS",Pike County,MS,"McComb, MS"
2625,county,Avoyelles Parish;LA;nan,Avoyelles Parish,LA,
2330,county,"Harrison County;IN;Louisville/Jefferson County, KY-IN",Harrison County,IN,"Louisville/Jefferson County, KY-IN"
2759,county,"Jim Wells County;TX;Alice, TX",Jim Wells County,TX,"Alice, TX"
2311,county,"Guernsey County;OH;Cambridge, OH",Guernsey County,OH,"Cambridge, OH"
1013,county,"Finney County;KS;Garden City, KS",Finney County,KS,"Garden City, KS"
409,county,"Brown County;TX;Brownwood, TX",Brown County,TX,"Brownwood, TX"
2671,county,"Coshocton County;OH;Coshocton, OH",Coshocton County,OH,"Coshocton, OH"
334,county,"Wise County;VA;Big Stone Gap, VA",Wise County,VA,"Big Stone Gap, VA"
3192,county,"Scotts Bluff County;NE;Scottsbluff, NE",Scotts Bluff County,NE,"Scottsbluff, NE"
639,county,"Miami County;IN;Peru, IN",Miami County,IN,"Peru, IN"
717,county,Sioux County;IA;nan,Sioux County,IA,
1908,county,"Madison County;NE;Norfolk, NE",Madison County,NE,"Norfolk, NE"
1447,county,"Uintah County;UT;Vernal, UT",Uintah County,UT,"Vernal, UT"
1011,county,"Fannin County;TX;Bonham, TX",Fannin County,TX,"Bonham, TX"
2069,county,"Wapello County;IA;Ottumwa, IA",Wapello County,IA,"Ottumwa, IA"
896,county,"Bureau County;IL;Ottawa, IL",Bureau County,IL,"Ottawa, IL"
2410,county,Marshall County;KY;nan,Marshall County,KY,
1843,county,"Kleberg County;TX;Kingsville, TX",Kleberg County,TX,"Kingsville, TX"
1459,county,Vernon County;WI;nan,Vernon County,WI,
2730,county,"Iberville Parish;LA;Baton Rouge, LA",Iberville Parish,LA,"Baton Rouge, LA"
3145,county,Trempealeau County;WI;nan,Trempealeau County,WI,
2738,county,"Jefferson County;ID;Idaho Falls, ID",Jefferson County,ID,"Idaho Falls, ID"
844,county,"Austin County;TX;Houston-The Woodlands-Sugar Land, TX",Austin County,TX,"Houston-The Woodlands-Sugar Land, TX"
877,county,Bladen County;NC;nan,Bladen County,NC,
270,county,Park County;WY;nan,Park County,WY,
1356,county,Ripley County;IN;nan,Ripley County,IN,
3055,county,"Washington County;IN;Louisville/Jefferson County, KY-IN",Washington County,IN,"Louisville/Jefferson County, KY-IN"
3133,county,San Jacinto County;TX;nan,San Jacinto County,TX,
1128,county,Juneau County;WI;nan,Juneau County,WI,
1422,county,"Taylor County;KY;Campbellsville, KY",Taylor County,KY,"Campbellsville, KY"
2688,county,"Edgefield County;SC;Augusta-Richmond County, GA-SC",Edgefield County,SC,"Augusta-Richmond County, GA-SC"
688,county,"Posey County;IN;Evansville, IN-KY",Posey County,IN,"Evansville, IN-KY"
642,county,Milam County;TX;nan,Milam County,TX,
708,county,"Scott County;IN;Scottsburg, IN",Scott County,IN,"Scottsburg, IN"
1829,county,Juniata County;PA;nan,Juniata County,PA,
892,county,"Brooke County;WV;Weirton-Steubenville, WV-OH",Brooke County,WV,"Weirton-Steubenville, WV-OH"
840,county,"Asotin County;WA;Lewiston, ID-WA",Asotin County,WA,"Lewiston, ID-WA"
2781,county,Limestone County;TX;nan,Limestone County,TX,
1914,county,"Mahaska County;IA;Oskaloosa, IA",Mahaska County,IA,"Oskaloosa, IA"
1778,county,"Hockley County;TX;Levelland, TX",Hockley County,TX,"Levelland, TX"
264,county,"Owen County;IN;Bloomington, IN",Owen County,IN,"Bloomington, IN"
676,county,Perry County;IL;nan,Perry County,IL,
2941,county,"Hutchinson County;TX;Borger, TX",Hutchinson County,TX,"Borger, TX"
760,county,"Uinta County;WY;Evanston, WY",Uinta County,WY,"Evanston, WY"
363,county,"Adams County;WA;Othello, WA",Adams County,WA,"Othello, WA"
1167,county,Marion County;KY;nan,Marion County,KY,
1783,county,"Houston County;MN;La Crosse-Onalaska, WI-MN",Houston County,MN,"La Crosse-Onalaska, WI-MN"
3291,county,"Colonial Heights City;VA;Richmond, VA",Colonial Heights City,VA,"Richmond, VA"
819,county,Young County;TX;nan,Young County,TX,
1108,county,"Hughes County;SD;Pierre, SD",Hughes County,SD,"Pierre, SD"
1371,county,"Scurry County;TX;Snyder, TX",Scurry County,TX,"Snyder, TX"
1472,county,Warren County;IL;nan,Warren County,IL,
643,county,"Mills County;IA;Omaha-Council Bluffs, NE-IA",Mills County,IA,"Omaha-Council Bluffs, NE-IA"
912,county,"Cannon County;TN;Nashville-Davidson--Murfreesboro--Franklin, TN",Cannon County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
1571,county,Calhoun County;FL;nan,Calhoun County,FL,
3180,county,Presque Isle County;MI;nan,Presque Isle County,MI,
2274,county,Franklin County;IA;nan,Franklin County,IA,
1752,county,"Hancock County;KY;Owensboro, KY",Hancock County,KY,"Owensboro, KY"
1919,county,"Mathews County;VA;Virginia Beach-Norfolk-Newport News, VA-NC",Mathews County,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
1049,county,Graham County;NC;nan,Graham County,NC,
965,county,Custer County;CO;nan,Custer County,CO,
294,county,Polk County;TX;nan,Polk County,TX,
2182,county,"Chambers County;TX;Houston-The Woodlands-Sugar Land, TX",Chambers County,TX,"Houston-The Woodlands-Sugar Land, TX"
2573,county,"Tazewell County;VA;Bluefield, WV-VA",Tazewell County,VA,"Bluefield, WV-VA"
1625,county,"Clinton County;IL;St. Louis, MO-IL",Clinton County,IL,"St. Louis, MO-IL"
2787,county,"Matagorda County;TX;Bay City, TX",Matagorda County,TX,"Bay City, TX"
1062,county,Greene County;PA;nan,Greene County,PA,
357,county,"Adams County;IN;Decatur, IN",Adams County,IN,"Decatur, IN"
3073,county,"Washington County;TX;Brenham, TX",Washington County,TX,"Brenham, TX"
1475,county,"Warren County;MO;St. Louis, MO-IL",Warren County,MO,"St. Louis, MO-IL"
2181,county,"Chambers County;AL;LaGrange, GA-AL",Chambers County,AL,"LaGrange, GA-AL"
1684,county,"Dunklin County;MO;Kennett, MO",Dunklin County,MO,"Kennett, MO"
3271,county,"West Baton Rouge Parish;LA;Baton Rouge, LA",West Baton Rouge Parish,LA,"Baton Rouge, LA"
2705,county,"Gillespie County;TX;Fredericksburg, TX",Gillespie County,TX,"Fredericksburg, TX"
774,county,"Union County;OR;La Grande, OR",Union County,OR,"La Grande, OR"
2597,county,Waushara County;WI;nan,Waushara County,WI,
2420,county,McDonald County;MO;nan,McDonald County,MO,
2111,county,"Yankton County;SD;Yankton, SD",Yankton County,SD,"Yankton, SD"
2233,county,Crawford County;MO;nan,Crawford County,MO,
2064,county,"Wabasha County;MN;Rochester, MN",Wabasha County,MN,"Rochester, MN"
2433,county,"Minidoka County;ID;Burley, ID",Minidoka County,ID,"Burley, ID"
1907,county,"Madison County;NC;Asheville, NC",Madison County,NC,"Asheville, NC"
2884,county,"Assumption Parish;LA;Baton Rouge, LA",Assumption Parish,LA,"Baton Rouge, LA"
1813,county,Jackson County;WI;nan,Jackson County,WI,
2209,county,Colorado County;TX;nan,Colorado County,TX,
1022,county,Fulton County;IN;nan,Fulton County,IN,
2503,county,Richland Parish;LA;nan,Richland Parish,LA,
2031,county,Spencer County;IN;nan,Spencer County,IN,
677,county,Perry County;IN;nan,Perry County,IN,
663,county,Otero County;CO;nan,Otero County,CO,
2741,county,"Jefferson County;KS;Topeka, KS",Jefferson County,KS,"Topeka, KS"
2508,county,Richland County;WI;nan,Richland County,WI,
1568,county,Burnett County;WI;nan,Burnett County,WI,
263,county,Otoe County;NE;nan,Otoe County,NE,
2440,county,"Moniteau County;MO;Jefferson City, MO",Moniteau County,MO,"Jefferson City, MO"
440,county,Clark County;IL;nan,Clark County,IL,
1592,county,Carroll County;IL;nan,Carroll County,IL,
2786,county,Marquette County;WI;nan,Marquette County,WI,
917,county,Carbon County;WY;nan,Carbon County,WY,
431,county,Cedar County;MO;nan,Cedar County,MO,
754,county,"Trigg County;KY;Clarksville, TN-KY",Trigg County,KY,"Clarksville, TN-KY"
1463,county,Wadena County;MN;nan,Wadena County,MN,
2697,county,Faribault County;MN;nan,Faribault County,MN,
767,county,Union County;KY;nan,Union County,KY,
2078,county,Webster County;KY;nan,Webster County,KY,
2200,county,Chippewa County;MN;nan,Chippewa County,MN,
1984,county,Pulaski County;IN;nan,Pulaski County,IN,
3057,county,Washington County;KY;nan,Washington County,KY,
2189,county,Cherokee County;IA;nan,Cherokee County,IA,
1152,county,Louisa County;IA;nan,Louisa County,IA,
520,county,"Gates County;NC;Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,NC,"Virginia Beach-Norfolk-Newport News, VA-NC"
348,county,Yuma County;CO;nan,Yuma County,CO,
2750,county,Jefferson County;OK;nan,Jefferson County,OK,
1935,county,Mineral County;NV;nan,Mineral County,NV,
1402,county,"Storey County;NV;Reno, NV",Storey County,NV,"Reno, NV"
497,county,"Ellis County;OK;Woodward, OK",Ellis County,OK,"Woodward, OK"
731,county,"Starr County;TX;Rio Grande City-Roma, TX",Starr County,TX,"Rio Grande City-Roma, TX"
3176,county,"Pittsylvania County;VA;Danville, VA",Pittsylvania County,VA,"Danville, VA"
2085,county,"Wharton County;TX;El Campo, TX",Wharton County,TX,"El Campo, TX"
1450,county,"Upshur County;TX;Longview, TX",Upshur County,TX,"Longview, TX"
3142,county,Susquehanna County;PA;nan,Susquehanna County,PA,
1121,county,Jasper County;TX;nan,Jasper County,TX,
750,county,"Titus County;TX;Mount Pleasant, TX",Titus County,TX,"Mount Pleasant, TX"
3202,county,Williamsburg County;SC;nan,Williamsburg County,SC,
72,county,"Elk County;PA;St. Marys, PA",Elk County,PA,"St. Marys, PA"
115,county,Cass County;TX;nan,Cass County,TX,
992,county,Dillon County;SC;nan,Dillon County,SC,
925,county,"Cassia County;ID;Burley, ID",Cassia County,ID,"Burley, ID"
1389,county,Shelby County;TX;nan,Shelby County,TX,
2765,county,Klickitat County;WA;nan,Klickitat County,WA,
715,county,"Scott County;VA;Kingsport-Bristol, TN-VA",Scott County,VA,"Kingsport-Bristol, TN-VA"
1529,county,"Bandera County;TX;San Antonio-New Braunfels, TX",Bandera County,TX,"San Antonio-New Braunfels, TX"
1578,county,"Calhoun County;TX;Port Lavaca, TX",Calhoun County,TX,"Port Lavaca, TX"
758,county,Tyler County;TX;nan,Tyler County,TX,
1698,county,Fayette County;IA;nan,Fayette County,IA,
2701,county,Freestone County;TX;nan,Freestone County,TX,
1747,county,Hampton County;SC;nan,Hampton County,SC,
679,county,Perry County;MO;nan,Perry County,MO,
1515,county,"Andrews County;TX;Andrews, TX",Andrews County,TX,"Andrews, TX"
2773,county,Lafayette County;WI;nan,Lafayette County,WI,
2988,county,New Madrid County;MO;nan,New Madrid County,MO,
1331,county,Potter County;PA;nan,Potter County,PA,
788,county,Wayne County;IL;nan,Wayne County,IL,
2236,county,Crawford County;WI;nan,Crawford County,WI,
1520,county,Ashland County;WI;nan,Ashland County,WI,
2960,county,Livingston County;MO;nan,Livingston County,MO,
657,county,"Nolan County;TX;Sweetwater, TX",Nolan County,TX,"Sweetwater, TX"
1550,county,Bourbon County;KS;nan,Bourbon County,KS,
313,county,Rusk County;WI;nan,Rusk County,WI,
2222,county,Comanche County;TX;nan,Comanche County,TX,
2998,county,"Perquimans County;NC;Elizabeth City, NC",Perquimans County,NC,"Elizabeth City, NC"
1382,county,Shelby County;IA;nan,Shelby County,IA,
326,county,Ward County;TX;nan,Ward County,TX,
223,county,"Lake County;MN;Duluth, MN-WI",Lake County,MN,"Duluth, MN-WI"
506,county,Essex County;VA;nan,Essex County,VA,
2291,county,Franklin County;TX;nan,Franklin County,TX,
389,county,"Boise County;ID;Boise City, ID",Boise County,ID,"Boise City, ID"
2053,county,Tillman County;OK;nan,Tillman County,OK,
1878,county,Lincoln County;NV;nan,Lincoln County,NV,
2374,county,Lagrange County;IN;nan,Lagrange County,IN,
3255,county,"Jefferson Davis Parish;LA;Jennings, LA",Jefferson Davis Parish,LA,"Jennings, LA"
361,county,Adams County;OH;nan,Adams County,OH,
1453,county,"Uvalde County;TX;Uvalde, TX",Uvalde County,TX,"Uvalde, TX"
1705,county,Fayette County;TX;nan,Fayette County,TX,
1363,county,Saline County;IL;nan,Saline County,IL,
1307,county,Panola County;TX;nan,Panola County,TX,
3262,county,"Waynesboro City;VA;Staunton, VA",Waynesboro City,VA,"Staunton, VA"
2342,county,Hertford County;NC;nan,Hertford County,NC,
1377,county,Sevier County;UT;nan,Sevier County,UT,
972,county,"Dakota County;NE;Sioux City, IA-NE-SD",Dakota County,NE,"Sioux City, IA-NE-SD"
1278,county,Ogemaw County;MI;nan,Ogemaw County,MI,
554,county,Henry County;IA;nan,Henry County,IA,
1145,county,Lavaca County;TX;nan,Lavaca County,TX,
875,county,Bertie County;NC;nan,Bertie County,NC,
310,county,Rush County;IN;nan,Rush County,IN,
189,county,Iowa County;IA;nan,Iowa County,IA,
566,county,Idaho County;ID;nan,Idaho County,ID,
777,county,"Union County;SD;Sioux City, IA-NE-SD",Union County,SD,"Sioux City, IA-NE-SD"
621,county,Macon County;MO;nan,Macon County,MO,
1812,county,Jackson County;TX;nan,Jackson County,TX,
2447,county,Moultrie County;IL;nan,Moultrie County,IL,
1026,county,Fulton County;PA;nan,Fulton County,PA,
2996,county,Pennington County;MN;nan,Pennington County,MN,
2223,county,Converse County;WY;nan,Converse County,WY,
1564,county,Buffalo County;WI;nan,Buffalo County,WI,
2873,county,"Wilbarger County;TX;Vernon, TX",Wilbarger County,TX,"Vernon, TX"
3098,county,Koochiching County;MN;nan,Koochiching County,MN,
1219,county,Monroe County;KY;nan,Monroe County,KY,
1749,county,Hancock County;IA;nan,Hancock County,IA,
2876,county,Winnebago County;IA;nan,Winnebago County,IA,
2970,county,Montgomery County;IA;nan,Montgomery County,IA,
3124,county,Saint Clair County;MO;nan,Saint Clair County,MO,
3078,county,White Pine County;NV;nan,White Pine County,NV,
1211,county,Monona County;IA;nan,Monona County,IA,
1828,county,Johnson County;WY;nan,Johnson County,WY,
813,county,"Worth County;IA;Mason City, IA",Worth County,IA,"Mason City, IA"
218,county,Lake County;CO;nan,Lake County,CO,
1140,county,Lander County;NV;nan,Lander County,NV,
2171,county,"Campbell County;VA;Lynchburg, VA",Campbell County,VA,"Lynchburg, VA"
1168,county,"Marion County;MO;Hannibal, MO",Marion County,MO,"Hannibal, MO"
97,county,"Bell County;KY;Middlesborough, KY",Bell County,KY,"Middlesborough, KY"
1868,county,"Lincoln County;KY;Danville, KY",Lincoln County,KY,"Danville, KY"
1123,county,"Jerome County;ID;Twin Falls, ID",Jerome County,ID,"Twin Falls, ID"
167,county,"Gray County;TX;Pampa, TX",Gray County,TX,"Pampa, TX"
1661,county,De Witt County;TX;nan,De Witt County,TX,
1874,county,Lincoln County;MT;nan,Lincoln County,MT,
3239,county,"East Feliciana Parish;LA;Baton Rouge, LA",East Feliciana Parish,LA,"Baton Rouge, LA"
88,county,Lee County;TX;nan,Lee County,TX,
1623,county,Clayton County;IA;nan,Clayton County,IA,
2228,county,Crawford County;IA;nan,Crawford County,IA,
2505,county,"Richland County;ND;Wahpeton, ND-MN",Richland County,ND,"Wahpeton, ND-MN"
384,county,"Bates County;MO;Kansas City, MO-KS",Bates County,MO,"Kansas City, MO-KS"
697,county,Roane County;WV;nan,Roane County,WV,
2165,county,"Callahan County;TX;Abilene, TX",Callahan County,TX,"Abilene, TX"
1715,county,"Fremont County;ID;Rexburg, ID",Fremont County,ID,"Rexburg, ID"
1242,county,Morris County;TX;nan,Morris County,TX,
2147,county,Boundary County;ID;nan,Boundary County,ID,
2144,county,Big Horn County;WY;nan,Big Horn County,WY,
1350,county,Ramsey County;ND;nan,Ramsey County,ND,
1573,county,Calhoun County;IA;nan,Calhoun County,IA,
941,county,Clarke County;IA;nan,Clarke County,IA,
1541,county,Benewah County;ID;nan,Benewah County,ID,
1748,county,"Hancock County;GA;Milledgeville, GA",Hancock County,GA,"Milledgeville, GA"
595,county,Lemhi County;ID;nan,Lemhi County,ID,
3156,county,"Charles City County;VA;Richmond, VA",Charles City County,VA,"Richmond, VA"
105,county,Burt County;NE;nan,Burt County,NE,
194,county,Iron County;WI;nan,Iron County,WI,
2568,county,Sullivan County;PA;nan,Sullivan County,PA,
2453,county,"Newberry County;SC;Newberry, SC",Newberry County,SC,"Newberry, SC"
180,county,Hill County;TX;nan,Hill County,TX,
2933,county,Greenbrier County;WV;nan,Greenbrier County,WV,
1660,county,"De Soto Parish;LA;Shreveport-Bossier City, LA",De Soto Parish,LA,"Shreveport-Bossier City, LA"
2307,county,Gonzales County;TX;nan,Gonzales County,TX,
2837,county,"Roosevelt County;NM;Portales, NM",Roosevelt County,NM,"Portales, NM"
2158,county,"Burleson County;TX;College Station-Bryan, TX",Burleson County,TX,"College Station-Bryan, TX"
2594,county,Washburn County;WI;nan,Washburn County,WI,
762,county,Union County;FL;nan,Union County,FL,
233,county,Leon County;TX;nan,Leon County,TX,
899,county,Butler County;IA;nan,Butler County,IA,
1244,county,"Morrow County;OR;Hermiston-Pendleton, OR",Morrow County,OR,"Hermiston-Pendleton, OR"
