region_id,region_type,city,state,metro_area,county
36634,city,Hull,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County
39567,city,Madeira,OH,"Cincinnati, OH-KY-IN",Hamilton County
16897,city,Barrington Hills,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
8891,city,Manning,SC,"Sumter, SC",Clarendon County
29556,city,Wesley Chapel,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County
42641,city,Narberth,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County
236420,city,Parker,TX,"Dallas-Fort Worth-Arlington, TX",Collin County
22369,city,Maywood,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
11502,city,Fort White,FL,"Lake City, FL",Columbia County
51865,city,Elbert,CO,"Denver-Aurora-Lakewood, CO",Elbert County
23435,city,Alexandria,MN,"Alexandria, MN",Douglas County
30288,city,Atlanta,TX,nan,Cass County
33654,city,Richmond,MI,"Detroit-Warren-Dearborn, MI",Macomb County
48302,city,Waldwick,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
40938,city,Sleepy Hollow,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County
4924,city,Goddard,KS,"Wichita, KS",Sedgwick County
15379,city,Grundy,VA,nan,Buchanan County
54690,city,Thornville,OH,"Columbus, OH",Perry County
395580,city,Ware,MA,"Springfield, MA",Hampshire County
46271,city,Littleton,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County
26587,city,Port Clinton,OH,"Toledo, OH",Ottawa County
43689,city,Port Townsend,WA,nan,Jefferson County
53471,city,Muskegon Heights,MI,"Muskegon, MI",Muskegon County
28783,city,Jefferson,LA,"New Orleans-Metairie, LA",Jefferson Parish
5857,city,McKenzie,TN,"Martin, TN",Carroll County
45348,city,Fredericktown,OH,"Mount Vernon, OH",Knox County
37561,city,Brentwood,PA,"Pittsburgh, PA",Allegheny County
21414,city,York,NE,nan,York County
48592,city,Wyomissing,PA,"Reading, PA",Berks County
52647,city,Ironton,OH,"Huntington-Ashland, WV-KY-OH",Lawrence County
51834,city,Eatonville,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County
19040,city,Litchfield,MN,nan,Meeker County
11414,city,Fayette,AL,nan,Fayette County
16862,city,Baden,PA,"Pittsburgh, PA",Beaver County
28322,city,Bumpass,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Louisa County
4467,city,East Dublin,GA,"Dublin, GA",Laurens County
10088,city,Alliance,NE,"Scottsbluff, NE",Box Butte County
53384,city,Monroeville,AL,nan,Monroe County
16757,city,Amelia Court House,VA,"Richmond, VA",Amelia County
24138,city,Coal Township,PA,"Sunbury, PA",Northumberland County
54924,city,Vassar,MI,nan,Tuscola County
38813,city,Grosse Pointe Farms,MI,"Detroit-Warren-Dearborn, MI",Wayne County
12352,city,Leechburg,PA,"Pittsburgh, PA",Westmoreland County
27840,city,Wernersville,PA,"Reading, PA",Berks County
13669,city,Saint Pauls,NC,"Lumberton, NC",Robeson County
18609,city,Holtville,CA,"El Centro, CA",Imperial County
38250,city,Duncannon,PA,"Harrisburg-Carlisle, PA",Perry County
39816,city,Mission,KS,"Kansas City, MO-KS",Johnson County
38720,city,Glocester,RI,"Providence-Warwick, RI-MA",Providence County
396778,city,Kittery,ME,"Portland-South Portland, ME",York County
772012,city,Rancho Mission Viejo,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County
41283,city,Trinidad,CO,nan,Las Animas County
49401,city,Kaplan,LA,"Lafayette, LA",Vermilion Parish
36024,city,Philipsburg,PA,"State College, PA",Centre County
31372,city,Edwardsburg,MI,"South Bend-Mishawaka, IN-MI",Cass County
15596,city,Myrtle Creek,OR,"Roseburg, OR",Douglas County
28971,city,Palos Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
53570,city,Newport,OR,"Newport, OR",Lincoln County
14659,city,Williston,VT,"Burlington-South Burlington, VT",Chittenden County
48492,city,Wiggins,MS,"Hattiesburg, MS",Stone County
38665,city,Geismar,LA,"Baton Rouge, LA",Ascension Parish
8166,city,Charleroi,PA,"Pittsburgh, PA",Washington County
6319,city,Olyphant,PA,"Scranton--Wilkes-Barre, PA",Lackawanna County
29183,city,Plover,WI,"Stevens Point, WI",Portage County
12053,city,Inverness,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
14090,city,Tarentum,PA,"Pittsburgh, PA",Allegheny County
45186,city,Estes Park,CO,"Fort Collins, CO",Larimer County
12037,city,Independence,IA,nan,Buchanan County
34112,city,Standish,ME,"Portland-South Portland, ME",Cumberland County
45627,city,Hamburg,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Sussex County
13703,city,Sandersville,GA,nan,Washington County
55211,city,Willoughby Hills,OH,"Cleveland-Elyria, OH",Lake County
33206,city,Oakdale,LA,"Alexandria, LA",Allen Parish
9546,city,Westmoreland,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner County
38501,city,Fayetteville,PA,"Chambersburg-Waynesboro, PA",Franklin County
5833,city,Marysville,MI,"Detroit-Warren-Dearborn, MI",Saint Clair County
119221,city,Berkley,CO,"Denver-Aurora-Lakewood, CO",Adams County
398105,city,Mt Holly Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County
26926,city,Salem,AL,"Auburn-Opelika, AL",Lee County
3305,city,Accokeek,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
52620,city,Ijamsville,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County
50731,city,Andrews,SC,"Georgetown, SC",Williamsburg County
32207,city,Jasper,FL,nan,Hamilton County
10103,city,Alto,GA,"Cornelia, GA",Banks County
8861,city,Magee,MS,"Jackson, MS",Simpson County
42199,city,Kingston,WA,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County
51644,city,Dansville,NY,"Rochester, NY",Livingston County
47528,city,Saint Robert,MO,"Fort Leonard Wood, MO",Pulaski County
6780,city,River Vale,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
8367,city,Campobello,SC,"Spartanburg, SC",Spartanburg County
19233,city,Mattawan,MI,"Kalamazoo-Portage, MI",Van Buren County
23851,city,Brookville,PA,nan,Jefferson County
14846,city,Central City,KY,"Central City, KY",Muhlenberg County
26015,city,Mount Rainier,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County
10259,city,Barnwell,SC,nan,Barnwell County
42073,city,Coldwater,MS,"Memphis, TN-MS-AR",Tate County
10345,city,Belmont,MI,"Grand Rapids-Kentwood, MI",Kent County
30247,city,Arden Hills,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County
32356,city,La Salle,IL,"Ottawa, IL",La Salle County
44594,city,Churchville,NY,"Rochester, NY",Monroe County
36110,city,Linthicum Heights,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County
10712,city,Carl Junction,MO,"Joplin, MO",Jasper County
23836,city,Broadway,VA,"Harrisonburg, VA",Rockingham County
45754,city,Hillside,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
10739,city,Catasauqua,PA,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County
50819,city,Avondale,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County
13362,city,Poplar Grove,IL,"Rockford, IL",Boone County
33727,city,Rolling Hills Estates,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County
35305,city,Algonac,MI,"Detroit-Warren-Dearborn, MI",Saint Clair County
27421,city,Tijeras,NM,"Albuquerque, NM",Bernalillo County
23925,city,Cameron,TX,nan,Milam County
398768,city,Conway,NH,nan,Carroll County
49476,city,Madison,NC,"Greensboro-High Point, NC",Rockingham County
25113,city,Hidalgo,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County
20273,city,Rural Hall,NC,"Winston-Salem, NC",Forsyth County
35579,city,Fairfield,AL,"Birmingham-Hoover, AL",Jefferson County
34185,city,Sunset Hills,MO,"St. Louis, MO-IL",Saint Louis County
52548,city,Hollister,MO,"Branson, MO",Taney County
52770,city,Kilauea,HI,"Kapaa, HI",Kauai County
28446,city,East Rutherford,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
23393,city,Abilene,KS,nan,Dickinson County
10619,city,Bunnell,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler County
35981,city,Mc Leansville,NC,"Greensboro-High Point, NC",Guilford County
51355,city,Charles City,IA,nan,Floyd County
16476,city,Mullins,SC,nan,Marion County
53863,city,Perryton,TX,nan,Ochiltree County
40964,city,Soquel,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County
38802,city,Greenville,IL,"St. Louis, MO-IL",Bond County
4005,city,Castle Rock,WA,"Longview, WA",Cowlitz County
33129,city,Nokesville,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County
832013,city,Seneca Falls,NY,"Seneca Falls, NY",Seneca County
45422,city,Gering,NE,"Scottsbluff, NE",Scotts Bluff County
41780,city,Woodbury,CT,"Torrington, CT",Litchfield County
395746,city,Plainville,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County
16948,city,Bee Cave,TX,"Austin-Round Rock-Georgetown, TX",Travis County
16644,city,Yoakum,TX,"Victoria, TX",De Witt County
398124,city,Genesee,WI,"Milwaukee-Waukesha, WI",Waukesha County
11785,city,Hamilton,AL,nan,Marion County
23968,city,Carrollton,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Isle of Wight County
398356,city,Grand Chute,WI,"Appleton, WI",Outagamie County
55435,city,Delano,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Wright County
51510,city,Comstock Park,MI,"Grand Rapids-Kentwood, MI",Kent County
14164,city,Toronto,OH,"Weirton-Steubenville, WV-OH",Jefferson County
53543,city,New Market,TN,"Morristown, TN",Jefferson County
15527,city,Quitman,GA,"Valdosta, GA",Brooks County
10710,city,Carbondale,CO,"Glenwood Springs, CO",Garfield County
6814,city,Rodeo,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County
30887,city,Christiana,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County
398892,city,Sheboygan Falls,WI,"Sheboygan, WI",Sheboygan County
39124,city,Islip Terrace,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
49299,city,Douglas,WY,nan,Converse County
5936,city,Middleton,MA,"Boston-Cambridge-Newton, MA-NH",Essex County
40875,city,Shepherd,TX,"Houston-The Woodlands-Sugar Land, TX",San Jacinto County
250687,city,Frederickson,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County
31968,city,Hartville,OH,"Canton-Massillon, OH",Stark County
50323,city,Boone,IA,"Ames, IA",Boone County
37624,city,Brush Prairie,WA,"Portland-Vancouver-Hillsboro, OR-WA",Clark County
832015,city,Waterloo,NY,"Seneca Falls, NY",Seneca County
32092,city,Houghton,MI,"Houghton, MI",Houghton County
36142,city,Livingston,TN,"Cookeville, TN",Overton County
43301,city,Umatilla,FL,"Ocala, FL",Marion County
11088,city,Denison,IA,nan,Crawford County
41303,city,Tunnel Hill,GA,"Dalton, GA",Whitfield County
3643,city,Berlin,NH,"Berlin, NH",Coos County
50710,city,Alva,FL,"Cape Coral-Fort Myers, FL",Lee County
15363,city,Devine,TX,"San Antonio-New Braunfels, TX",Medina County
22112,city,Dudley,NC,"Goldsboro, NC",Wayne County
29435,city,Wisconsin Dells,WI,"Madison, WI",Adams County
22944,city,Sugarcreek,OH,"New Philadelphia-Dover, OH",Tuscarawas County
12250,city,Ladue,MO,"St. Louis, MO-IL",Saint Louis County
41851,city,Black River Falls,WI,nan,Jackson County
23622,city,Bayfield,CO,"Durango, CO",La Plata County
806910,city,Kula,HI,"Kahului-Wailuku-Lahaina, HI",Maui County
24766,city,Fort Salonga,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County
56647,city,Worth,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
47635,city,Seward,NE,"Lincoln, NE",Seward County
125692,city,Pebble Creek,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County
38495,city,Farmville,NC,"Greenville, NC",Pitt County
8351,city,Colonial Beach,VA,nan,Westmoreland County
25175,city,Honea Path,SC,"Greenville-Anderson, SC",Anderson County
14903,city,Audubon,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County
22067,city,Griswold,CT,"Norwich-New London, CT",New London County
17797,city,Doraville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County
16384,city,Swannanoa,NC,"Asheville, NC",Buncombe County
21864,city,Highland Springs,VA,"Richmond, VA",Henrico County
17320,city,Carrollton,OH,"Canton-Massillon, OH",Carroll County
397729,city,Mt Morris,MI,"Flint, MI",Genesee County
831793,city,Fort Edward,NY,"Glens Falls, NY",Washington County
12015,city,Huntsville,AR,"Fayetteville-Springdale-Rogers, AR",Madison County
43766,city,Saint Helena Island,SC,"Hilton Head Island-Bluffton, SC",Beaufort County
47885,city,Succasunna,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Morris County
53374,city,Monee,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County
36194,city,Springdale,OH,"Cincinnati, OH-KY-IN",Hamilton County
52072,city,Fort Meade,FL,"Lakeland-Winter Haven, FL",Polk County
34845,city,Willcox,AZ,"Safford, AZ",Graham County
53316,city,Milan,IL,"Davenport-Moline-Rock Island, IA-IL",Rock Island County
49557,city,Marion,AR,"Memphis, TN-MS-AR",Crittenden County
201790,city,Lincoln Village,OH,"Columbus, OH",Franklin County
16178,city,Rye Brook,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County
20640,city,Statham,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County
34907,city,Woodside,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County
7448,city,Torrington,WY,nan,Goshen County
10902,city,Colfax,CA,"Sacramento-Roseville-Folsom, CA",Placer County
8900,city,Nashville,AR,"Hope, AR",Howard County
48435,city,West Point,UT,"Ogden-Clearfield, UT",Davis County
21268,city,Wewahitchka,FL,nan,Gulf County
20304,city,Saint James,MO,"Rolla, MO",Phelps County
13310,city,Pipe Creek,TX,"San Antonio-New Braunfels, TX",Bandera County
36230,city,Whitney,TX,nan,Hill County
251316,city,Midland,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County
34828,city,Whitesboro,TX,"Sherman-Denison, TX",Grayson County
6196,city,Newton Falls,OH,"Youngstown-Warren-Boardman, OH-PA",Trumbull County
21583,city,Croydon,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County
27783,city,Washington,IA,"Iowa City, IA",Washington County
3801,city,Brewer,ME,"Bangor, ME",Penobscot County
20529,city,Smiths Creek,MI,"Detroit-Warren-Dearborn, MI",Saint Clair County
15845,city,Ocean City,NJ,"Ocean City, NJ",Cape May County
22107,city,Drums,PA,"Scranton--Wilkes-Barre, PA",Luzerne County
7663,city,Valley Cottage,NY,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County
10334,city,Bellefontaine,OH,"Bellefontaine, OH",Logan County
44912,city,Dequincy,LA,"Lake Charles, LA",Calcasieu Parish
41448,city,Vail,CO,"Edwards, CO",Eagle County
26850,city,Roslyn,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County
18319,city,Gonzales,CA,"Salinas, CA",Monterey County
5263,city,Imlay City,MI,"Detroit-Warren-Dearborn, MI",Lapeer County
8232,city,Clarence Center,NY,"Buffalo-Cheektowaga, NY",Erie County
29362,city,Winnsboro,TX,"Sulphur Springs, TX",Wood County
40218,city,Page,AZ,"Flagstaff, AZ",Coconino County
5132,city,Hermantown,MN,"Duluth, MN-WI",Saint Louis County
38917,city,Hastings on Hudson,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County
49201,city,Huron,OH,"Sandusky, OH",Erie County
49384,city,Earlimart,CA,"Visalia, CA",Tulare County
13880,city,Smithsburg,MD,"Hagerstown-Martinsburg, MD-WV",Washington County
7981,city,Winters,CA,"Sacramento-Roseville-Folsom, CA",Yolo County
44574,city,Chillicothe,IL,"Peoria, IL",Peoria County
45416,city,Georgetown,OH,"Cincinnati, OH-KY-IN",Brown County
396140,city,Topsham,ME,"Portland-South Portland, ME",Sagadahoc County
41920,city,Bonners Ferry,ID,nan,Boundary County
17632,city,Crookston,MN,"Grand Forks, ND-MN",Polk County
6278,city,Oakwood,OH,"Dayton-Kettering, OH",Montgomery County
5623,city,Liberty,KY,nan,Casey County
52659,city,Jacksboro,TN,"Knoxville, TN",Campbell County
31983,city,Hayesville,NC,nan,Clay County
21100,city,Villanova,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County
15695,city,Maynardville,TN,"Knoxville, TN",Union County
12378,city,Lewisburg,WV,nan,Greenbrier County
43067,city,Scott,LA,"Lafayette, LA",Lafayette Parish
52973,city,Lincoln University,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County
45718,city,Henderson,TX,"Longview, TX",Rusk County
15044,city,Akron,NY,"Buffalo-Cheektowaga, NY",Erie County
26632,city,Prospect,CT,"New Haven-Milford, CT",New Haven County
45142,city,Elmendorf,TX,"San Antonio-New Braunfels, TX",Bexar County
14863,city,Bondurant,IA,"Des Moines-West Des Moines, IA",Polk County
48563,city,Wood Ridge,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
33555,city,Purcell,OK,"Oklahoma City, OK",McClain County
30854,city,Chesapeake Beach,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County
9857,city,De Queen,AR,nan,Sevier County
10867,city,Clinton,IN,"Terre Haute, IN",Vermillion County
45581,city,Grosse Ile,MI,"Detroit-Warren-Dearborn, MI",Wayne County
235217,city,Lucas,TX,"Dallas-Fort Worth-Arlington, TX",Collin County
40717,city,Salado,TX,"Killeen-Temple, TX",Bell County
31733,city,Germantown,OH,"Dayton-Kettering, OH",Montgomery County
6863,city,Ruidoso,NM,"Ruidoso, NM",Lincoln County
5315,city,Jamestown,CA,"Sonora, CA",Tuolumne County
18274,city,Giddings,TX,nan,Lee County
21165,city,Washington,IN,"Washington, IN",Daviess County
19963,city,Pitman,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester County
55079,city,Wellington,CO,"Fort Collins, CO",Larimer County
11283,city,Eldridge,IA,"Davenport-Moline-Rock Island, IA-IL",Scott County
17624,city,Crestwood,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County
49409,city,Monticello,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Jasper County
38615,city,Fremont,MI,nan,Newaygo County
6556,city,Pollock,LA,"Alexandria, LA",Grant Parish
4845,city,Garden City,GA,"Savannah, GA",Chatham County
31551,city,Fergus Falls,MN,"Fergus Falls, MN",Otter Tail County
25837,city,Mead,WA,"Spokane-Spokane Valley, WA",Spokane County
54128,city,Richland Hills,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County
17856,city,East Bethel,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County
183069,city,Nebo,NC,"Marion, NC",McDowell County
737788,city,Lebanon Borough,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hunterdon County
398080,city,Portland,CT,"Hartford-East Hartford-Middletown, CT",Middlesex County
12368,city,Leonia,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County
51156,city,Brookeville,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County
21801,city,Freetown,MA,"Providence-Warwick, RI-MA",Bristol County
54046,city,Rainbow City,AL,"Gadsden, AL",Etowah County
24940,city,Grayling,MI,nan,Crawford County
32135,city,Ilion,NY,"Utica-Rome, NY",Herkimer County
30130,city,Adel,GA,nan,Cook County
48299,city,Wahpeton,ND,"Wahpeton, ND-MN",Richland County
29751,city,Jamestown,NC,"Greensboro-High Point, NC",Guilford County
6149,city,New Freedom,PA,"York-Hanover, PA",York County
29938,city,Dunbar,WV,"Charleston, WV",Kanawha County
13061,city,Oak Brook,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County
46429,city,Mary Esther,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County
396477,city,Comstock,MI,"Kalamazoo-Portage, MI",Kalamazoo County
16270,city,Trumann,AR,"Jonesboro, AR",Poinsett County
14059,city,Sutton,MA,"Worcester, MA-CT",Worcester County
3889,city,Buna,TX,nan,Jasper County
55235,city,Wingate,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County
36927,city,Pleasant Grove,AL,"Birmingham-Hoover, AL",Jefferson County
10330,city,Belle Plaine,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County
37928,city,Clinton,OK,"Weatherford, OK",Custer County
48544,city,Winnfield,LA,nan,Winn Parish
30223,city,Angola,NY,"Buffalo-Cheektowaga, NY",Erie County
36522,city,Uhrichsville,OH,"New Philadelphia-Dover, OH",Tuscarawas County
30909,city,Clarendon Hills,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County
832008,city,Chadds Ford,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County
39281,city,Kodiak,AK,nan,Kodiak Island Borough
55294,city,Yreka,CA,nan,Siskiyou County
45074,city,Ecorse,MI,"Detroit-Warren-Dearborn, MI",Wayne County
37659,city,Burlington,CT,"Hartford-East Hartford-Middletown, CT",Hartford County
38990,city,Highland Park,MI,"Detroit-Warren-Dearborn, MI",Wayne County
43057,city,Winlock,WA,"Centralia, WA",Lewis County
39095,city,Idabel,OK,nan,McCurtain County
3588,city,Becker,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Sherburne County
