,indicator_id,region_id,date,value,indicator,category,region_type,region
183239,ZALL,78109,6/30/2001,136614.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183240,ZALL,78109,7/31/2001,136905.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183241,ZALL,78109,8/31/2001,136605.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183242,ZALL,78109,9/30/2001,136494.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183243,ZALL,78109,10/31/2001,136981.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183244,ZALL,78109,11/30/2001,137743.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183245,ZALL,78109,12/31/2001,138069.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183246,ZALL,78109,1/31/2002,137706.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183247,ZALL,78109,2/28/2002,137323.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183248,ZALL,78109,3/31/2002,137358.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183249,ZALL,78109,4/30/2002,137667.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183250,ZALL,78109,5/31/2002,138037.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183251,ZALL,78109,6/30/2002,138660.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183252,ZALL,78109,7/31/2002,139399.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183253,ZALL,78109,8/31/2002,140238.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183254,ZALL,78109,9/30/2002,140676.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183255,ZALL,78109,10/31/2002,140943.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183256,ZALL,78109,11/30/2002,141394.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183257,ZALL,78109,12/31/2002,141836.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183258,ZALL,78109,1/31/2003,142468.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183259,ZALL,78109,2/28/2003,142524.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183260,ZALL,78109,3/31/2003,142588.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183261,ZALL,78109,4/30/2003,142461.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183262,ZALL,78109,5/31/2003,142553.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183263,ZALL,78109,6/30/2003,142782.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183264,ZALL,78109,7/31/2003,142954.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
183265,ZALL,78109,8/31/2003,143206.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"46356;IN;Chicago-Naperville-Elgin, IL-IN-WI;Lowell;Lake County"
184077,ZALL,84455,1/31/1996,168290.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184078,ZALL,84455,2/29/1996,168014.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184079,ZALL,84455,3/31/1996,167636.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184080,ZALL,84455,4/30/1996,167383.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184081,ZALL,84455,5/31/1996,167076.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184082,ZALL,84455,6/30/1996,167078.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184083,ZALL,84455,7/31/1996,167003.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184084,ZALL,84455,8/31/1996,166961.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184085,ZALL,84455,9/30/1996,167149.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184086,ZALL,84455,10/31/1996,167512.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184087,ZALL,84455,11/30/1996,168386.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184088,ZALL,84455,12/31/1996,169196.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184089,ZALL,84455,1/31/1997,170132.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184090,ZALL,84455,2/28/1997,171125.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184091,ZALL,84455,3/31/1997,172363.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184092,ZALL,84455,4/30/1997,173008.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184093,ZALL,84455,5/31/1997,173756.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184094,ZALL,84455,6/30/1997,173922.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184095,ZALL,84455,7/31/1997,174177.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184096,ZALL,84455,8/31/1997,173635.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184097,ZALL,84455,9/30/1997,172588.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184098,ZALL,84455,10/31/1997,171017.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184099,ZALL,84455,11/30/1997,169498.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184100,ZALL,84455,12/31/1997,168611.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184101,ZALL,84455,1/31/1998,168035.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184102,ZALL,84455,2/28/1998,167473.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184103,ZALL,84455,3/31/1998,167086.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184104,ZALL,84455,4/30/1998,166950.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184105,ZALL,84455,5/31/1998,167249.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184106,ZALL,84455,6/30/1998,167766.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184107,ZALL,84455,7/31/1998,168492.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184108,ZALL,84455,8/31/1998,170621.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184109,ZALL,84455,9/30/1998,173659.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184110,ZALL,84455,10/31/1998,177781.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184111,ZALL,84455,11/30/1998,181059.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184112,ZALL,84455,12/31/1998,183933.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184113,ZALL,84455,1/31/1999,185915.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184114,ZALL,84455,2/28/1999,188054.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184115,ZALL,84455,3/31/1999,189718.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184116,ZALL,84455,4/30/1999,191810.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184117,ZALL,84455,5/31/1999,193607.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184118,ZALL,84455,6/30/1999,196515.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184119,ZALL,84455,7/31/1999,199806.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184120,ZALL,84455,8/31/1999,203371.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184121,ZALL,84455,9/30/1999,206085.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184122,ZALL,84455,10/31/1999,207847.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184123,ZALL,84455,11/30/1999,209469.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
184124,ZALL,84455,12/31/1999,210603.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"60304;IL;Chicago-Naperville-Elgin, IL-IN-WI;Oak Park;Cook County"
188360,ZALL,81256,1/31/1996,150863.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188361,ZALL,81256,2/29/1996,149489.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188362,ZALL,81256,3/31/1996,148804.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188363,ZALL,81256,4/30/1996,147093.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188364,ZALL,81256,5/31/1996,146320.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188365,ZALL,81256,6/30/1996,146307.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188366,ZALL,81256,7/31/1996,146882.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188367,ZALL,81256,8/31/1996,147531.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188368,ZALL,81256,9/30/1996,148307.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188369,ZALL,81256,10/31/1996,149073.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188370,ZALL,81256,11/30/1996,150182.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188371,ZALL,81256,12/31/1996,150800.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188372,ZALL,81256,1/31/1997,151752.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188373,ZALL,81256,2/28/1997,153230.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188374,ZALL,81256,3/31/1997,154503.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188375,ZALL,81256,4/30/1997,156239.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188376,ZALL,81256,5/31/1997,157044.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188377,ZALL,81256,6/30/1997,156876.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188378,ZALL,81256,7/31/1997,156259.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188379,ZALL,81256,8/31/1997,156009.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188380,ZALL,81256,9/30/1997,156411.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188381,ZALL,81256,10/31/1997,157386.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188382,ZALL,81256,11/30/1997,157588.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188383,ZALL,81256,12/31/1997,158469.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188384,ZALL,81256,1/31/1998,159043.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188385,ZALL,81256,2/28/1998,160125.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188386,ZALL,81256,3/31/1998,161070.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188387,ZALL,81256,4/30/1998,161410.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188388,ZALL,81256,5/31/1998,161167.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188389,ZALL,81256,6/30/1998,161317.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188390,ZALL,81256,7/31/1998,161374.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188391,ZALL,81256,8/31/1998,161372.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188392,ZALL,81256,9/30/1998,160316.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188393,ZALL,81256,10/31/1998,158639.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188394,ZALL,81256,11/30/1998,157973.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188395,ZALL,81256,12/31/1998,157896.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188396,ZALL,81256,1/31/1999,157566.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188397,ZALL,81256,2/28/1999,157058.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188398,ZALL,81256,3/31/1999,157332.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188399,ZALL,81256,4/30/1999,158698.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188400,ZALL,81256,5/31/1999,161166.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188401,ZALL,81256,6/30/1999,163168.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188402,ZALL,81256,7/31/1999,164722.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188403,ZALL,81256,8/31/1999,165474.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188404,ZALL,81256,9/30/1999,166486.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188405,ZALL,81256,10/31/1999,167943.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188406,ZALL,81256,11/30/1999,169266.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
188407,ZALL,81256,12/31/1999,170217.0,"ZHVI All Homes (SFR, Condo/Co-op) Time Series ($)",Home values,zip,"53158;WI;Chicago-Naperville-Elgin, IL-IN-WI;Pleasant Prairie;Kenosha County"
